x_est y_est heading_est x_ref y_ref heading_ref magdwick gyro mag_x mag_y mag_z
1.381 1.279 -0.143 1.413 1.351 -0.142 1.427 -0.244 756.173 74.921 75.051
1.372 1.271 -0.136 1.404 1.343 -0.143 1.421 7.874 745.314 60.490 64.579
1.363 1.262 -0.128 1.395 1.334 -0.136 1.411 8.667 750.744 83.941 87.269
1.354 1.253 -0.128 1.386 1.325 -0.128 1.414 -10.254 750.744 83.941 87.269
1.346 1.245 -0.127 1.377 1.317 -0.128 1.419 1.343 730.836 92.961 71.561
1.337 1.236 -0.123 1.368 1.308 -0.127 1.417 4.333 730.836 78.529 75.051
1.329 1.228 -0.138 1.359 1.300 -0.123 1.435 -16.724 734.455 82.137 64.579
1.321 1.220 -0.138 1.350 1.291 -0.138 1.417 6.836 738.075 89.353 68.070
1.313 1.212 -0.122 1.341 1.282 -0.138 1.417 17.578 725.406 65.902 66.325
1.305 1.204 -0.125 1.332 1.274 -0.122 1.427 -3.174 718.167 73.117 59.343
1.297 1.196 -0.136 1.323 1.265 -0.125 1.428 -12.573 730.836 71.313 68.070
1.288 1.188 -0.136 1.314 1.256 -0.136 1.416 2.747 721.787 91.157 69.815
1.279 1.180 -0.141 1.305 1.248 -0.136 1.412 -5.249 723.596 74.921 68.070
1.270 1.172 -0.150 1.296 1.239 -0.141 1.409 -10.132 714.547 73.117 69.815
1.260 1.164 -0.153 1.287 1.230 -0.150 1.404 -3.784 714.547 62.294 73.306
1.251 1.156 -0.153 1.278 1.222 -0.153 1.408 -8.057 714.547 62.294 73.306
1.242 1.148 -0.146 1.269 1.213 -0.153 1.395 8.484 692.830 58.686 66.325
1.234 1.140 -0.164 1.260 1.205 -0.146 1.403 -21.301 707.308 58.686 76.797
1.225 1.132 -0.177 1.251 1.196 -0.164 1.414 -14.221 694.639 49.666 71.561
1.216 1.124 -0.177 1.242 1.187 -0.177 1.437 -30.090 698.259 49.666 78.542
1.208 1.116 -0.184 1.233 1.179 -0.177 1.440 -8.240 705.498 60.490 85.524
1.199 1.108 -0.194 1.224 1.170 -0.184 1.445 -11.963 696.449 73.117 73.306
1.189 1.100 -0.199 1.215 1.161 -0.194 1.441 -5.066 705.498 56.882 71.561
1.180 1.091 -0.199 1.206 1.153 -0.199 1.441 -3.357 700.069 40.646 73.306
1.170 1.082 -0.207 1.197 1.144 -0.199 1.440 -9.155 703.688 55.078 76.797
1.160 1.074 -0.211 1.187 1.135 -0.207 1.433 -5.493 701.879 67.706 61.088
1.151 1.065 -0.209 1.178 1.127 -0.211 1.425 2.136 727.216 53.274 64.579
1.142 1.057 -0.209 1.169 1.118 -0.209 1.415 7.935 727.216 53.274 64.579
1.133 1.048 -0.203 1.160 1.109 -0.209 1.407 7.996 719.977 53.274 57.598
1.124 1.040 -0.197 1.151 1.101 -0.203 1.400 6.409 716.357 53.274 50.616
1.116 1.031 -0.190 1.142 1.092 -0.197 1.390 7.690 714.547 65.902 62.834
1.107 1.023 -0.190 1.133 1.084 -0.190 1.372 17.883 707.308 76.725 38.398
1.099 1.015 -0.175 1.124 1.075 -0.190 1.356 17.822 714.547 73.117 66.325
1.090 1.007 -0.166 1.115 1.066 -0.175 1.350 9.399 721.787 65.902 55.852
1.082 0.999 -0.160 1.106 1.058 -0.166 1.346 7.935 719.977 71.313 33.162
1.073 0.990 -0.160 1.097 1.049 -0.160 1.339 11.292 730.836 89.353 61.088
1.065 0.982 -0.143 1.088 1.040 -0.160 1.325 19.043 745.314 96.569 36.653
1.057 0.974 -0.125 1.079 1.032 -0.143 1.309 20.691 738.075 100.177 50.616
1.048 0.966 -0.115 1.070 1.023 -0.125 1.297 11.719 741.695 121.824 47.125
1.040 0.958 -0.115 1.061 1.014 -0.115 1.294 5.432 741.695 121.824 47.125
1.032 0.950 -0.108 1.052 1.006 -0.115 1.291 7.629 732.645 112.804 48.871
1.024 0.942 -0.091 1.043 0.997 -0.108 1.278 19.226 757.983 120.020 48.871
1.016 0.934 -0.060 1.034 0.989 -0.091 1.255 35.645 757.983 123.628 59.343
1.008 0.927 -0.060 1.025 0.980 -0.060 1.220 49.927 772.461 123.628 62.834
1.000 0.918 -0.004 1.016 0.971 -0.060 1.177 64.148 790.559 123.628 76.797
0.992 0.909 0.063 1.007 0.963 -0.004 1.129 76.660 805.038 134.452 76.797
0.985 0.900 0.134 0.998 0.954 0.063 1.077 81.909 786.940 138.060 76.797
0.978 0.891 0.134 0.989 0.945 0.134 1.037 72.205 823.136 145.276 83.778
0.970 0.883 0.185 0.980 0.937 0.134 1.009 58.533 850.283 157.903 71.561
0.962 0.874 0.231 0.971 0.928 0.185 0.992 51.941 861.142 157.903 78.542
0.954 0.866 0.270 0.962 0.919 0.231 0.982 45.105 850.283 157.903 82.033
0.946 0.858 0.270 0.953 0.911 0.270 0.975 41.687 850.283 157.903 82.033
0.937 0.850 0.302 0.944 0.902 0.270 0.969 36.804 870.191 174.139 97.741
0.929 0.842 0.332 0.934 0.894 0.302 0.966 34.119 866.571 206.610 69.815
0.921 0.834 0.359 0.925 0.885 0.332 0.966 31.494 884.669 206.610 83.778
0.913 0.826 0.359 0.916 0.876 0.359 0.964 28.259 895.528 206.610 87.269
0.904 0.818 0.375 0.907 0.868 0.359 0.974 17.944 886.479 204.806 92.505
0.896 0.810 0.397 0.898 0.859 0.375 0.982 24.963 897.338 204.806 102.978
0.887 0.802 0.425 0.889 0.850 0.397 0.980 32.288 900.958 212.022 99.487
0.878 0.794 0.425 0.880 0.842 0.425 0.976 33.081 902.768 224.649 97.741
0.870 0.786 0.453 0.871 0.833 0.425 0.972 32.593 917.246 231.865 90.760
0.861 0.778 0.487 0.862 0.824 0.453 0.967 37.842 919.056 255.317 78.542
0.853 0.769 0.532 0.853 0.816 0.487 0.950 52.307 931.725 257.121 76.797
0.844 0.761 0.532 0.844 0.807 0.532 0.924 59.265 931.725 257.121 76.797
0.835 0.754 0.577 0.835 0.799 0.532 0.905 51.025 935.344 282.376 69.815
0.827 0.745 0.610 0.826 0.790 0.577 0.896 38.513 953.442 307.631 66.325
0.818 0.738 0.635 0.817 0.781 0.610 0.892 28.442 929.915 298.612 68.070
0.809 0.730 0.635 0.808 0.773 0.635 0.897 20.142 949.823 314.847 66.325
0.800 0.723 0.646 0.799 0.764 0.635 0.916 12.085 944.393 309.435 61.088
0.791 0.716 0.655 0.790 0.755 0.646 0.933 11.230 919.056 302.219 75.051
0.782 0.708 0.663 0.781 0.747 0.655 0.948 8.789 931.725 307.631 73.306
0.773 0.701 0.663 0.772 0.738 0.663 0.966 7.202 955.252 313.043 61.088
0.763 0.693 0.663 0.763 0.729 0.663 0.979 -0.305 940.774 302.219 43.635
0.755 0.685 0.659 0.754 0.721 0.663 0.995 -4.517 924.485 304.023 45.380
0.745 0.677 0.649 0.745 0.712 0.659 1.023 -10.925 962.491 309.435 47.125
0.736 0.670 0.649 0.736 0.703 0.649 1.047 -6.775 962.491 309.435 47.125
0.727 0.662 0.655 0.727 0.695 0.649 1.059 6.042 944.393 295.004 61.088
0.718 0.653 0.673 0.718 0.686 0.655 1.054 21.362 949.823 304.023 66.325
0.709 0.645 0.700 0.709 0.678 0.673 1.043 30.029 955.252 305.827 50.616
0.700 0.638 0.700 0.700 0.669 0.700 1.029 28.687 948.013 309.435 50.616
0.691 0.629 0.713 0.691 0.660 0.700 1.024 15.503 955.252 309.435 61.088
0.682 0.622 0.718 0.682 0.652 0.713 1.032 5.310 940.774 313.043 57.598
0.672 0.614 0.719 0.672 0.643 0.718 1.048 1.038 937.154 309.435 68.070
0.663 0.607 0.719 0.663 0.634 0.719 1.063 0.183 938.964 314.847 66.325
0.654 0.599 0.718 0.654 0.626 0.719 1.077 -0.244 940.774 316.651 57.598
0.645 0.592 0.719 0.645 0.617 0.718 1.085 0.671 958.872 320.259 64.579
0.635 0.584 0.718 0.636 0.608 0.719 1.092 -1.526 957.062 325.671 59.343
0.626 0.576 0.718 0.627 0.600 0.718 1.116 -20.203 957.062 325.671 59.343
0.617 0.568 0.704 0.618 0.591 0.718 1.138 -15.137 955.252 305.827 75.051
0.608 0.561 0.707 0.609 0.583 0.704 1.142 2.991 955.252 295.004 78.542
0.598 0.553 0.688 0.600 0.574 0.707 1.150 -21.301 948.013 298.612 64.579
0.589 0.545 0.688 0.591 0.565 0.688 1.141 12.939 938.964 325.671 73.306
0.581 0.538 0.693 0.582 0.557 0.688 1.135 5.798 942.583 307.631 55.852
0.572 0.532 0.697 0.573 0.548 0.693 1.134 3.845 944.393 313.043 64.579
0.564 0.525 0.684 0.564 0.539 0.697 1.146 -14.587 948.013 302.219 57.598
0.555 0.518 0.684 0.555 0.531 0.684 1.165 -20.691 940.774 302.219 57.598
0.547 0.511 0.686 0.546 0.522 0.684 1.162 2.563 942.583 307.631 69.815
0.537 0.503 0.685 0.537 0.513 0.686 1.159 -2.014 937.154 295.004 64.579
0.527 0.495 0.669 0.528 0.505 0.685 1.167 -18.372 938.964 300.416 73.306
0.518 0.487 0.669 0.519 0.496 0.669 1.167 2.319 938.964 300.416 73.306
0.508 0.479 0.672 0.510 0.488 0.669 1.161 3.723 929.915 305.827 61.088
0.498 0.470 0.668 0.501 0.479 0.672 1.165 -4.272 931.725 285.984 73.306
0.488 0.462 0.664 0.492 0.470 0.668 1.171 -4.883 937.154 284.180 75.051
0.479 0.454 0.664 0.483 0.462 0.664 1.169 6.653 938.964 300.416 66.325
0.470 0.445 0.675 0.474 0.453 0.664 1.156 13.245 937.154 298.612 71.561
0.460 0.437 0.667 0.465 0.444 0.675 1.161 -9.033 944.393 313.043 68.070
0.451 0.428 0.666 0.456 0.436 0.667 1.156 -1.587 931.725 318.455 59.343
0.441 0.420 0.666 0.447 0.427 0.666 1.148 10.986 913.626 289.592 80.288
0.432 0.411 0.665 0.438 0.418 0.666 1.142 -1.099 933.534 302.219 78.542
0.422 0.403 0.653 0.429 0.410 0.665 1.154 -14.221 946.203 314.847 66.325
0.413 0.394 0.652 0.420 0.401 0.653 1.157 -0.793 938.964 293.200 66.325
0.404 0.386 0.652 0.410 0.392 0.652 1.146 13.855 938.964 293.200 66.325
0.394 0.377 0.647 0.401 0.384 0.652 1.157 -5.798 928.105 296.808 69.815
0.385 0.369 0.635 0.392 0.375 0.647 1.164 -13.733 937.154 291.396 78.542
0.376 0.361 0.641 0.383 0.367 0.635 1.158 6.775 935.344 289.592 52.361
0.367 0.353 0.641 0.374 0.358 0.641 1.159 0.732 937.154 291.396 71.561
0.358 0.345 0.637 0.365 0.349 0.641 1.163 -4.700 942.583 296.808 73.306
0.349 0.336 0.641 0.356 0.341 0.637 1.159 4.639 940.774 302.219 64.579
0.340 0.328 0.648 0.347 0.332 0.641 1.155 7.813 928.105 275.160 73.306
0.331 0.319 0.648 0.338 0.323 0.648 1.166 -10.071 940.774 280.572 78.542
0.322 0.310 0.649 0.329 0.315 0.648 1.168 0.977 928.105 289.592 66.325
0.313 0.302 0.649 0.320 0.306 0.649 1.166 0.488 922.676 273.356 68.070
0.304 0.293 0.657 0.311 0.297 0.649 1.156 8.850 919.056 276.964 54.107
0.295 0.284 0.657 0.302 0.289 0.657 1.179 -22.949 919.056 276.964 54.107
0.286 0.275 0.649 0.293 0.280 0.657 1.179 -8.362 937.154 276.964 64.579
0.277 0.266 0.655 0.284 0.272 0.649 1.171 6.470 937.154 287.788 64.579
0.268 0.258 0.641 0.275 0.263 0.655 1.181 -16.541 938.964 278.768 73.306
0.259 0.250 0.641 0.266 0.254 0.641 1.179 -0.183 948.013 284.180 68.070
0.250 0.242 0.642 0.257 0.246 0.641 1.178 1.526 938.964 271.552 76.797
0.241 0.233 0.644 0.248 0.237 0.642 1.178 2.869 940.774 262.533 75.051
0.232 0.225 0.624 0.239 0.228 0.644 1.199 -23.071 931.725 278.768 73.306
0.223 0.217 0.624 0.230 0.220 0.624 1.197 0.366 944.393 273.356 61.088
0.214 0.209 0.644 0.221 0.211 0.624 1.178 22.461 933.534 269.748 75.051
0.205 0.200 0.636 0.212 0.202 0.644 1.184 -8.911 935.344 271.552 62.834
0.196 0.192 0.621 0.203 0.194 0.636 1.204 -16.968 948.013 276.964 61.088
0.187 0.183 0.621 0.194 0.185 0.621 1.177 28.137 948.013 276.964 61.088
0.178 0.174 0.633 0.185 0.177 0.621 1.169 13.672 917.246 275.160 66.325
0.169 0.165 0.617 0.176 0.168 0.633 1.180 -19.043 924.485 271.552 83.778
0.160 0.157 0.600 0.167 0.159 0.617 1.198 -18.860 937.154 273.356 71.561
0.150 0.148 0.600 0.158 0.151 0.600 1.182 16.663 928.105 264.336 80.288
0.142 0.139 0.605 0.148 0.142 0.600 1.177 5.310 922.676 258.925 61.088
0.132 0.131 0.589 0.139 0.133 0.605 1.192 -18.677 940.774 258.925 78.542
0.123 0.123 0.585 0.130 0.125 0.589 1.192 -3.784 926.295 258.925 57.598
0.115 0.115 0.585 0.121 0.116 0.585 1.170 24.841 928.105 264.336 83.778
0.106 0.107 0.574 0.112 0.107 0.585 1.184 -12.634 926.295 266.140 89.015
0.097 0.099 0.568 0.103 0.099 0.574 1.193 -7.263 931.725 253.513 69.815
0.087 0.090 0.573 0.094 0.090 0.568 1.184 6.226 931.725 264.336 94.251
0.079 0.081 0.573 0.085 0.081 0.573 1.176 7.446 931.725 264.336 94.251
0.070 0.073 0.573 0.076 0.073 0.573 1.183 -0.122 926.295 251.709 75.051
0.060 0.063 0.575 0.067 0.064 0.573 1.191 2.136 920.866 253.513 87.269
0.052 0.054 0.571 0.058 0.056 0.575 1.189 -4.700 929.915 262.533 85.524
0.042 0.045 0.571 0.049 0.047 0.571 1.187 -0.122 919.056 248.101 75.051
0.033 0.037 0.572 0.041 0.039 0.571 1.179 1.038 931.725 257.121 83.778
0.025 0.028 0.574 0.033 0.032 0.572 1.180 2.991 920.866 242.689 97.741
0.016 0.020 0.571 0.027 0.025 0.574 1.191 -3.723 933.534 248.101 85.524
0.009 0.013 0.571 0.021 0.020 0.571 1.190 -0.183 920.866 246.297 87.269
0.003 0.007 0.570 0.016 0.015 0.571 1.194 -1.343 938.964 249.905 101.232
-0.002 0.002 0.571 0.012 0.011 0.570 1.197 0.977 922.676 240.885 102.978
-0.007 -0.002 0.569 0.009 0.008 0.571 1.197 -2.258 915.436 240.885 99.487
-0.009 -0.005 0.569 0.006 0.006 0.569 1.195 2.136 915.436 240.885 99.487
-0.012 -0.007 0.564 0.005 0.005 0.569 1.200 -5.920 906.387 253.513 83.778
-0.013 -0.008 0.565 0.004 0.004 0.564 1.200 1.770 919.056 240.885 89.015
-0.014 -0.010 0.568 0.004 0.004 0.565 1.199 3.418 915.436 240.885 92.505
-0.014 -0.010 0.568 0.004 0.004 0.568 1.198 2.441 913.626 249.905 97.741
-0.014 -0.010 0.568 -0.014 -0.010 0.568 1.198 2.747 913.626 239.081 97.741
-0.015 -0.010 0.568 -0.014 -0.010 0.568 1.194 6.226 926.295 233.669 99.487
-0.015 -0.011 0.564 -0.014 -0.010 0.567 1.201 -5.127 920.866 235.473 94.251
-0.016 -0.011 0.565 -0.013 -0.009 0.565 1.205 1.099 920.866 221.042 101.232
-0.016 -0.012 0.566 -0.012 -0.008 0.562 1.203 1.709 924.485 246.297 90.760
-0.016 -0.012 0.566 -0.010 -0.006 0.555 1.209 -6.653 922.676 244.493 109.959
-0.015 -0.012 0.565 -0.007 -0.002 0.547 1.207 -1.343 908.197 237.277 102.978
-0.014 -0.011 0.562 -0.003 0.001 0.535 1.210 -4.089 900.958 233.669 102.978
-0.011 -0.009 0.547 0.002 0.006 0.522 1.224 -16.174 910.007 242.689 115.195
-0.008 -0.006 0.547 0.008 0.012 0.505 1.249 -29.907 922.676 237.277 95.996
-0.002 -0.002 0.536 0.015 0.019 0.487 1.246 -12.756 915.436 240.885 99.487
0.004 0.003 0.512 0.022 0.026 0.465 1.273 -27.344 904.577 222.846 113.450
0.012 0.009 0.487 0.030 0.034 0.442 1.294 -29.602 908.197 201.198 95.996
0.020 0.017 0.487 0.039 0.043 0.418 1.301 -12.756 897.338 197.590 95.996
0.030 0.025 0.472 0.048 0.052 0.393 1.316 -16.541 902.768 199.394 90.760
0.040 0.034 0.425 0.056 0.060 0.368 1.344 -53.467 895.528 195.786 73.306
0.050 0.042 0.398 0.065 0.069 0.343 1.360 -31.128 897.338 193.982 71.561
0.060 0.052 0.398 0.074 0.078 0.318 1.372 -26.367 893.719 172.335 85.524
0.069 0.061 0.371 0.083 0.087 0.293 1.387 -31.372 888.289 174.139 97.741
0.079 0.069 0.335 0.092 0.096 0.268 1.398 -40.894 866.571 174.139 83.778
0.088 0.078 0.297 0.101 0.105 0.243 1.427 -43.884 879.240 157.903 89.015
0.098 0.086 0.297 0.110 0.113 0.218 1.431 -22.766 870.191 148.883 90.760
0.107 0.096 0.282 0.118 0.122 0.193 1.445 -17.151 862.952 145.276 80.288
0.117 0.105 0.252 0.127 0.131 0.168 1.457 -33.997 859.332 141.668 80.288
0.126 0.114 0.236 0.136 0.140 0.143 1.457 -18.799 855.713 134.452 83.778
0.136 0.124 0.236 0.145 0.149 0.119 1.460 -16.418 843.044 132.648 78.542
0.146 0.133 0.199 0.154 0.157 0.096 1.484 -42.114 861.142 136.256 85.524
0.156 0.142 0.163 0.163 0.166 0.075 1.493 -41.260 848.473 123.628 66.325
0.165 0.152 0.143 0.172 0.175 0.056 1.497 -23.621 837.614 112.804 83.778
0.175 0.161 0.143 0.180 0.184 0.040 1.497 -23.621 844.854 109.197 73.306
0.185 0.171 0.122 0.189 0.193 0.026 1.503 -23.987 824.946 107.393 85.524
0.195 0.180 0.115 0.198 0.202 0.015 1.508 -8.118 830.375 105.589 76.797
0.204 0.190 0.114 0.207 0.210 0.006 1.494 -0.671 835.805 96.569 85.524
0.214 0.200 0.114 0.216 0.219 -0.000 1.479 1.648 824.946 111.000 85.524
0.223 0.210 0.111 0.225 0.228 -0.004 1.478 -3.113 810.467 100.177 78.542
0.232 0.220 0.106 0.234 0.237 -0.006 1.472 -6.348 826.756 105.589 66.325
0.241 0.229 0.093 0.242 0.246 -0.007 1.469 -14.221 837.614 105.589 73.306
0.250 0.238 0.093 0.251 0.254 -0.007 1.483 -17.822 830.375 105.589 62.834
0.259 0.248 0.088 0.260 0.263 0.093 1.480 -5.798 815.897 91.157 80.288
0.268 0.258 0.077 0.269 0.272 0.088 1.475 -12.817 819.516 109.197 76.797
0.277 0.268 0.109 0.278 0.281 0.077 1.427 36.865 808.657 98.373 83.778
0.286 0.278 0.109 0.287 0.290 0.109 1.420 -4.517 824.946 100.177 99.487
0.295 0.288 0.088 0.296 0.299 0.109 1.428 -23.804 824.946 100.177 89.015
0.304 0.298 0.096 0.304 0.307 0.088 1.416 8.179 823.136 101.981 87.269
0.313 0.308 0.106 0.313 0.316 0.096 1.400 12.146 812.277 91.157 87.269
0.322 0.317 0.106 0.322 0.325 0.106 1.401 -6.653 832.185 92.961 71.561
0.331 0.327 0.114 0.331 0.334 0.106 1.403 8.484 806.848 92.961 78.542
0.339 0.336 0.123 0.340 0.343 0.114 1.397 10.681 814.087 103.785 71.561
0.348 0.346 0.113 0.349 0.351 0.123 1.403 -11.719 819.516 98.373 80.288
0.357 0.355 0.113 0.358 0.360 0.113 1.402 -2.380 812.277 91.157 76.797
0.366 0.366 0.130 0.366 0.369 0.113 1.374 20.264 833.995 98.373 104.723
0.375 0.376 0.124 0.375 0.378 0.130 1.363 -6.775 819.516 87.549 87.269
0.384 0.385 0.113 0.384 0.387 0.124 1.361 -13.428 830.375 105.589 76.797
0.393 0.395 0.113 0.393 0.396 0.113 1.347 9.277 826.756 91.157 90.760
0.401 0.404 0.125 0.402 0.404 0.113 1.336 14.160 814.087 100.177 78.542
0.410 0.413 0.119 0.411 0.413 0.125 1.351 -7.324 824.946 96.569 82.033
0.419 0.422 0.112 0.420 0.422 0.119 1.364 -7.996 830.375 98.373 69.815
0.428 0.431 0.112 0.428 0.431 0.112 1.362 7.324 808.657 80.333 76.797
0.437 0.440 0.107 0.437 0.440 0.112 1.364 -5.005 833.995 98.373 94.251
0.446 0.449 0.093 0.446 0.449 0.107 1.372 -15.991 824.946 89.353 89.015
0.455 0.459 0.101 0.455 0.457 0.093 1.355 9.155 830.375 98.373 83.778
0.464 0.468 0.101 0.464 0.466 0.101 1.336 11.902 819.516 105.589 83.778
0.473 0.478 0.085 0.473 0.475 0.101 1.356 -19.043 828.565 85.745 85.524
0.483 0.487 0.098 0.482 0.484 0.085 1.352 15.137 832.185 89.353 85.524
0.491 0.496 0.117 0.490 0.493 0.098 1.336 22.034 815.897 91.157 90.760
0.500 0.505 0.117 0.499 0.501 0.117 1.352 -11.230 826.756 91.157 87.269
0.509 0.514 0.106 0.508 0.510 0.117 1.360 -13.306 828.565 92.961 78.542
0.517 0.523 0.106 0.517 0.519 0.106 1.359 0.488 815.897 94.765 87.269
0.526 0.532 0.110 0.526 0.528 0.106 1.351 4.822 806.848 107.393 89.015
0.535 0.542 0.110 0.535 0.537 0.110 1.367 -17.578 841.234 98.373 83.778
0.544 0.551 0.116 0.544 0.546 0.110 1.364 7.080 826.756 80.333 76.797
0.553 0.560 0.137 0.552 0.554 0.116 1.346 23.376 817.707 78.529 95.996
0.562 0.570 0.145 0.561 0.563 0.137 1.330 9.827 826.756 112.804 94.251
0.571 0.579 0.145 0.570 0.572 0.145 1.355 -17.578 832.185 103.785 92.505
0.580 0.587 0.138 0.579 0.581 0.145 1.367 -8.057 819.516 91.157 83.778
0.588 0.596 0.141 0.588 0.590 0.138 1.362 3.418 833.995 94.765 80.288
0.597 0.604 0.135 0.597 0.598 0.141 1.376 -7.385 815.897 83.941 90.760
0.606 0.613 0.135 0.606 0.607 0.135 1.381 1.770 828.565 89.353 75.051
0.615 0.622 0.166 0.614 0.616 0.135 1.342 36.194 808.657 91.157 80.288
0.624 0.631 0.163 0.623 0.625 0.166 1.348 -3.906 824.946 85.745 78.542
0.633 0.641 0.153 0.632 0.634 0.163 1.355 -11.108 826.756 105.589 76.797
0.642 0.650 0.153 0.641 0.643 0.153 1.354 1.831 824.946 85.745 89.015
0.651 0.659 0.149 0.650 0.651 0.153 1.361 -5.005 815.897 80.333 80.288
0.660 0.668 0.154 0.659 0.660 0.149 1.356 6.104 817.707 74.921 95.996
0.670 0.676 0.162 0.668 0.669 0.154 1.348 8.362 814.087 96.569 95.996
0.678 0.685 0.162 0.676 0.678 0.162 1.340 9.033 832.185 96.569 109.959
0.687 0.694 0.160 0.685 0.687 0.162 1.351 -2.136 819.516 83.941 97.741
0.696 0.702 0.151 0.694 0.695 0.160 1.368 -9.827 814.087 85.745 78.542
0.705 0.711 0.144 0.703 0.704 0.151 1.377 -8.362 823.136 73.117 87.269
0.714 0.719 0.144 0.712 0.713 0.144 1.370 9.460 812.277 91.157 94.251
0.723 0.728 0.142 0.721 0.722 0.144 1.367 -2.563 810.467 89.353 85.524
0.732 0.738 0.140 0.730 0.731 0.142 1.364 -1.587 826.756 83.941 76.797
0.741 0.747 0.144 0.738 0.740 0.140 1.350 4.089 823.136 83.941 101.232
0.750 0.756 0.144 0.747 0.748 0.144 1.335 13.916 833.995 94.765 94.251
0.759 0.765 0.141 0.756 0.757 0.144 1.346 -3.601 828.565 85.745 85.524
0.768 0.774 0.143 0.765 0.766 0.141 1.355 2.869 830.375 76.725 83.778
0.777 0.782 0.140 0.774 0.775 0.143 1.351 -3.906 815.897 94.765 104.723
0.785 0.791 0.140 0.783 0.784 0.140 1.349 6.409 817.707 89.353 95.996
0.794 0.799 0.140 0.792 0.792 0.140 1.349 0.549 823.136 83.941 87.269
0.803 0.808 0.138 0.800 0.801 0.140 1.348 -2.136 823.136 80.333 94.251
0.812 0.818 0.138 0.809 0.810 0.138 1.352 -0.793 826.756 87.549 90.760
0.822 0.827 0.138 0.818 0.819 0.138 1.346 14.832 828.565 74.921 78.542
0.831 0.836 0.148 0.827 0.828 0.138 1.344 11.902 837.614 91.157 101.232
0.840 0.845 0.138 0.836 0.837 0.148 1.334 -11.414 819.516 87.549 90.760
0.849 0.853 0.132 0.845 0.845 0.138 1.336 -7.141 814.087 92.961 89.015
0.858 0.862 0.132 0.854 0.854 0.132 1.334 4.211 814.087 92.961 89.015
0.866 0.871 0.129 0.862 0.863 0.132 1.336 -3.479 835.805 78.529 92.505
0.875 0.879 0.117 0.871 0.872 0.129 1.354 -13.000 821.326 82.137 92.505
0.883 0.888 0.130 0.880 0.881 0.117 1.350 14.893 819.516 80.333 94.251
0.892 0.897 0.130 0.889 0.890 0.130 1.352 5.127 797.799 73.117 94.251
0.901 0.905 0.117 0.898 0.898 0.130 1.365 -15.564 805.038 73.117 73.306
0.910 0.914 0.108 0.907 0.907 0.117 1.365 -10.254 817.707 85.745 102.978
0.919 0.923 0.116 0.916 0.916 0.108 1.353 8.667 808.657 73.117 87.269
0.928 0.932 0.116 0.924 0.925 0.116 1.367 -8.118 810.467 82.137 85.524
0.938 0.941 0.121 0.933 0.934 0.116 1.357 6.775 815.897 80.333 97.741
0.946 0.949 0.137 0.942 0.942 0.121 1.346 17.700 828.565 60.490 95.996
0.955 0.958 0.151 0.951 0.951 0.137 1.343 16.296 817.707 82.137 92.505
0.963 0.967 0.151 0.960 0.960 0.151 1.358 -12.207 817.707 82.137 92.505
0.972 0.975 0.144 0.968 0.968 0.151 1.367 -8.057 808.657 73.117 94.251
0.980 0.983 0.147 0.975 0.975 0.144 1.362 3.479 814.087 78.529 102.978
0.988 0.991 0.132 0.982 0.982 0.147 1.385 -16.907 812.277 69.510 101.232
0.995 0.999 0.132 0.988 0.988 0.132 1.389 -9.949 806.848 85.745 89.015
1.002 1.005 0.140 0.993 0.993 0.132 1.378 9.033 801.418 76.725 94.251
1.007 1.011 0.142 0.997 0.997 0.140 1.376 1.526 795.989 67.706 99.487
1.012 1.015 0.135 1.000 1.000 0.142 1.380 -7.446 805.038 80.333 104.723
1.015 1.018 0.135 1.002 1.002 0.135 1.373 9.644 805.038 69.510 94.251
1.018 1.020 0.136 1.003 1.003 0.135 1.373 1.038 803.228 74.921 89.015
1.019 1.022 0.139 1.004 1.004 0.136 1.371 3.723 797.799 76.725 90.760
1.020 1.022 0.141 1.004 1.004 0.139 1.371 2.258 801.418 62.294 108.214
1.020 1.023 0.141 1.004 1.004 0.141 1.374 -1.160 801.418 62.294 108.214
